onset	duration	value	response	rt	good	Bd1	Bd2	F	Resp	buena	nt	prob	ttF	ttp	ttr
1.0263	1	10	1	2789.2	1	2	3	0	1	0	1	0.25	21111	16701	19490
5.4366	1	30	2	3154.9	1	2	3	0	1	0	1	0.25	21111	16701	19490
8.8023	1	10	2	1917.2	1	3	5	1	2	0	2	0.25	28323	24477	26394
12.6488	1	31	-99	-99	1	3	5	1	2	0	2	0.25	28323	24477	26394
16.0146	1	10	2	80.9	1	3	4	1	2	0	3	0.25	33861	31689	31770
18.1866	1	31	-99	-99	1	3	4	1	2	0	3	0.25	33861	31689	31770
20.8393	1	10	2	984.2	1	2	3	0	2	0	4	0.25	39415	36514	37498
23.7408	1	30	-99	-99	1	2	3	0	2	0	4	0.25	39415	36514	37498
26.9739	1	10	1	1153.6	1	4	2	0	1	0	5	0.25	46196	42648	43802
30.522	1	30	-99	-99	1	4	2	0	1	0	5	0.25	46196	42648	43802
33.208	1	10	1	1791.5	1	3	7	1	1	0	6	0.25	52248	48882	50674
36.5737	1	31	-99	-99	1	3	7	1	1	0	6	0.25	52248	48882	50674
39.4421	1	10	1	717.4	1	4	5	0	1	0	7	0.25	57404	55116	55834
41.7301	1	30	-99	-99	1	4	5	0	1	0	7	0.25	57404	55116	55834
44.615	1	10	1	2112.5	1	7	2	1	1	0	8	0.25	64169	60289	62402
48.4947	1	31	-99	-99	1	7	2	1	1	0	8	0.25	64169	60289	62402
51.2802	1	10	1	2111.3	1	8	5	1	1	0	9	0.25	71216	66955	69066
55.5412	1	31	-99	-99	1	8	5	1	1	0	9	0.25	71216	66955	69066
58.393	1	10	1	1214.5	1	6	3	0	1	0	10	0.25	77632	74067	75282
61.9577	1	30	-99	-99	1	6	3	0	1	0	10	0.25	77632	74067	75282
65.1576	1	10	1	2049.9	1	4	8	0	1	0	11	0.25	85358	80832	82882
69.6839	1	30	-99	-99	1	4	8	0	1	0	11	0.25	85358	80832	82882
72.8507	1	10	1	1220.8	1	3	3	1	1	0	12	0.25	91692	88525	89746
76.0175	1	31	-99	-99	1	3	3	1	1	0	12	0.25	91692	88525	89746
79.0184	1	10	1	2573.1	1	7	6	1	1	0	13	0.25	99302	94693	97266
83.6277	1	31	-99	-99	1	7	6	1	1	0	13	0.25	99302	94693	97266
