onset	duration	value	response	rt	good	Bd1	Bd2	F	Resp	buena	nt	prob	ttF	ttp	ttr
1.0268	1	10	1	750.9	1	7	3	1	1	0	1	0.85	149887	146986	147737
3.9283	1	31	-99	-99	1	7	3	1	1	0	1	0.85	149887	146986	147737
6.9624	1	10	1	439.3	1	7	5	1	1	0	2	0.85	155773	152921	153360
9.8142	1	31	-99	-99	1	7	5	1	1	0	2	0.85	155773	152921	153360
12.5664	1	10	1	307.3	1	8	4	1	1	0	3	0.85	160515	158525	158832
14.556	1	31	-99	-99	1	8	4	1	1	0	3	0.85	160515	158525	158832
17.3083	1	10	1	261.4	1	7	6	1	1	0	4	0.85	165837	163267	163528
19.8782	1	31	-99	-99	1	7	6	1	1	0	4	0.85	165837	163267	163528
23.2107	1	10	1	335	1	4	5	1	1	0	5	0.85	171889	169170	169504
25.9298	1	31	-99	-99	1	4	5	1	1	0	5	0.85	171889	169170	169504
28.4666	1	10	1	367.1	1	2	5	1	1	0	6	0.85	177227	174425	174792
31.2686	1	31	-99	-99	1	2	5	1	1	0	6	0.85	177227	174425	174792
34.4187	1	10	1	375	1	2	5	1	1	0	7	0.85	182467	180378	180752
36.5078	1	31	-99	-99	1	2	5	1	1	0	7	0.85	182467	180378	180752
39.8072	1	10	1	402.4	1	4	2	1	1	0	8	0.85	188502	185766	186168
42.5429	1	31	-99	-99	1	4	2	1	1	0	8	0.85	188502	185766	186168
45.3615	1	10	1	3640.1	1	5	4	1	1	0	9	0.85	196609	191320	194960
50.6505	1	31	-99	-99	1	5	4	1	1	0	9	0.85	196609	191320	194960
53.3033	1	10	1	354.3	1	2	4	1	1	0	10	0.85	202097	199262	199616
56.1384	1	31	-99	-99	1	2	4	1	1	0	10	0.85	202097	199262	199616
59.5373	1	10	1	568.3	1	7	7	1	1	0	11	0.85	208000	205496	206064
62.0409	1	31	-99	-99	1	7	7	1	1	0	11	0.85	208000	205496	206064
65.5392	1	10	1	350.4	1	8	3	1	1	0	12	0.85	213968	211498	211848
68.0096	1	31	-99	-99	1	8	3	1	1	0	12	0.85	213968	211498	211848
71.193	1	10	1	568.6	1	2	5	1	1	0	13	0.85	220169	217152	217720
74.2105	1	31	-99	-99	1	2	5	1	1	0	13	0.85	220169	217152	217720
76.9628	1	10	1	422.7	1	6	8	0	1	0	14	0.85	225359	222922	223344
79.4001	1	30	-99	-99	1	6	8	0	1	0	14	0.85	225359	222922	223344
82.8487	1	10	1	384.8	1	2	6	0	1	0	15	0.85	231245	228807	229192
85.2859	1	30	-99	-99	1	2	6	0	1	0	15	0.85	231245	228807	229192
88.4693	1	10	2	348.2	1	2	2	1	2	0	16	0.85	236865	234428	234776
90.9065	1	31	-99	-99	1	2	2	1	2	0	16	0.85	236865	234428	234776
