onset	duration	value	response	rt	good	Bd1	Bd2	F	Resp	buena	nt	prob	ttF	ttp	ttr
1.0271	1	10	1	2098.2	1	7	4	0	1	1	1	0.25	18541	14927	17025
4.6416	1	30	-99	-99	1	7	4	0	1	1	1	0.25	18541	14927	17025
8.0239	1	10	2	821.4	1	5	6	1	2	1	2	0.25	24725	21923	22745
10.8259	1	31	-99	-99	1	5	6	1	2	1	2	0.25	24725	21923	22745
14.0424	1	10	1	1882.9	1	7	2	0	1	1	3	0.25	31523	27942	29825
17.6237	1	30	-99	-99	1	7	2	0	1	1	3	0.25	31523	27942	29825
20.9894	1	10	2	695.9	1	5	2	1	2	1	4	0.25	37293	34889	35585
23.3935	1	31	-99	-99	1	5	2	1	2	1	4	0.25	37293	34889	35585
26.7095	1	10	2	855.8	1	8	2	0	2	1	5	0.25	43842	40609	41465
29.9426	1	30	-99	-99	1	8	2	0	2	1	5	0.25	43842	40609	41465
33.1259	1	10	1	527.4	1	7	3	0	1	1	6	0.25	50026	47025	47553
36.1269	1	30	-99	-99	1	7	3	0	1	1	6	0.25	50026	47025	47553
39.1776	1	10	2	1227.7	1	5	3	1	2	1	7	0.25	56260	53077	54305
42.361	1	31	-99	-99	1	5	3	1	2	1	7	0.25	56260	53077	54305
44.9143	1	10	2	1187	1	2	4	0	2	1	8	0.25	61732	58814	60001
47.8324	1	30	-99	-99	1	2	4	0	2	1	8	0.25	61732	58814	60001
50.4686	1	10	1	712.7	1	8	4	1	1	1	9	0.25	66955	64368	65081
53.0551	1	31	-99	-99	1	8	4	1	1	1	9	0.25	66955	64368	65081
56.2218	1	10	1	647.5	1	2	7	0	1	1	10	0.25	72791	70121	70769
58.8912	1	30	-99	-99	1	2	7	0	1	1	10	0.25	72791	70121	70769
62.0248	1	10	2	516.5	1	5	7	1	2	1	11	0.25	78478	75924	76441
64.5781	1	31	-99	-99	1	5	7	1	2	1	11	0.25	78478	75924	76441
67.8941	1	10	2	831.2	1	2	8	1	2	1	12	0.25	84496	81794	82625
70.5967	1	31	-99	-99	1	2	8	1	2	1	12	0.25	84496	81794	82625
73.9292	1	10	2	1372.1	1	2	4	1	2	1	13	0.25	91609	87829	89201
77.7095	1	31	-99	-99	1	2	4	1	2	1	13	0.25	91609	87829	89201
81.1581	1	10	1	1399.2	1	5	5	1	1	1	14	0.25	98655	95058	96457
84.7559	1	31	-99	-99	1	5	5	1	1	1	14	0.25	98655	95058	96457
88.2709	1	10	2	1598.4	1	2	6	1	2	1	15	0.25	105619	102170	103769
91.7195	1	31	-99	-99	1	2	6	1	2	1	15	0.25	105619	102170	103769
95.2179	1	10	2	1219.4	1	2	2	1	2	1	16	0.25	112599	109117	110337
98.6997	1	31	-99	-99	1	2	2	1	2	1	16	0.25	112599	109117	110337
