onset	duration	value	response	rt	good	Bd1	Bd2	F	Resp	buena	nt	prob	ttF	ttp	ttr
1.0159	1	10	1	1568.8	1	5	5	1	1	1	1	0.25	175835	172038	173607
4.8127	1	31	-99	-99	1	5	5	1	1	1	1	0.25	175835	172038	173607
8.2282	1	10	1	1556.5	1	4	8	0	1	1	2	0.25	183081	179251	180807
12.0581	1	30	-99	-99	1	4	8	0	1	1	2	0.25	183081	179251	180807
15.0923	1	10	2	756.5	1	2	8	0	2	1	3	0.25	188834	186115	186871
17.8114	1	30	-99	-99	1	2	8	0	2	1	3	0.25	188834	186115	186871
20.9947	1	10	2	478	1	2	3	1	2	1	4	0.25	194405	192017	192495
23.3822	1	31	-99	-99	1	2	3	1	2	1	4	0.25	194405	192017	192495
26.035	1	10	2	541.7	1	4	2	1	2	1	5	0.25	199926	197057	197599
28.9034	1	31	-99	-99	1	4	2	1	2	1	5	0.25	199926	197057	197599
32.2857	1	10	2	379	1	6	8	1	2	1	6	0.25	205646	203308	203687
34.6235	1	31	-99	-99	1	6	8	1	2	1	6	0.25	205646	203308	203687
37.2597	1	10	2	757	1	7	8	1	2	1	7	0.25	211416	208282	209039
40.3933	1	31	-99	-99	1	7	8	1	2	1	7	0.25	211416	208282	209039
43.7756	1	10	2	937.1	1	8	3	1	2	1	8	0.25	217799	214798	215735
46.7766	1	31	-99	-99	1	8	3	1	2	1	8	0.25	217799	214798	215735
50.0926	1	10	2	524.2	1	7	3	1	2	1	9	0.25	223221	221115	221639
52.1982	1	31	-99	-99	1	7	3	1	2	1	9	0.25	223221	221115	221639
55.3981	1	10	1	762.6	1	4	5	1	1	1	10	0.25	229156	226421	227183
58.1338	1	31	-99	-99	1	4	5	1	1	1	10	0.25	229156	226421	227183
61.2011	1	10	2	895.6	1	2	4	1	2	1	11	0.25	234644	232224	233119
63.6218	1	31	-99	-99	1	2	4	1	2	1	11	0.25	234644	232224	233119
66.573	1	10	2	723.7	1	5	5	1	2	1	12	0.25	240215	237595	238319
69.1927	1	31	-99	-99	1	5	5	1	2	1	12	0.25	240215	237595	238319
71.9449	1	10	2	455.9	1	5	3	1	2	1	13	0.25	245106	242967	243423
74.0837	1	31	-99	-99	1	5	3	1	2	1	13	0.25	245106	242967	243423
76.7697	1	10	2	583	1	4	6	1	2	1	14	0.25	249914	247792	248375
78.8919	1	31	-99	-99	1	4	6	1	2	1	14	0.25	249914	247792	248375
81.495	1	10	2	809.7	1	4	7	1	2	1	15	0.25	255087	252517	253327
84.0649	1	31	-99	-99	1	4	7	1	2	1	15	0.25	255087	252517	253327
87.0327	1	10	1	784.1	1	3	8	1	1	1	16	0.25	260691	258055	258839
89.6689	1	31	-99	-99	1	3	8	1	1	1	16	0.25	260691	258055	258839
92.272	1	10	2	456.7	1	3	8	0	2	1	17	0.25	265301	263294	263751
94.2781	1	30	-99	-99	1	3	8	0	2	1	17	0.25	265301	263294	263751
97.2957	1	10	2	457	1	2	8	1	2	1	18	0.25	270457	268318	268775
99.4345	1	31	-99	-99	1	2	8	1	2	1	18	0.25	270457	268318	268775
102.8168	1	10	2	616	1	4	8	1	2	1	19	0.25	276509	273839	274455
105.4862	1	31	-99	-99	1	4	8	1	2	1	19	0.25	276509	273839	274455
108.653	1	10	2	731.7	1	4	7	1	2	1	20	0.25	281947	279675	280407
110.9244	1	31	-99	-99	1	4	7	1	2	1	20	0.25	281947	279675	280407
114.1409	1	10	2	531.9	1	4	4	1	2	1	21	0.25	287368	285163	285695
116.3461	1	31	-99	-99	1	4	4	1	2	1	21	0.25	287368	285163	285695
119.1812	1	10	1	731.6	1	8	4	0	1	0	22	0.75	293404	290204	290935
122.3812	1	30	-99	-99	1	8	4	0	1	0	22	0.75	293404	290204	290935
125.6971	1	10	2	575.7	1	7	4	0	2	0	23	0.75	299356	296720	297295
128.3334	1	30	-99	-99	1	7	4	0	2	0	23	0.75	299356	296720	297295
131.5001	1	10	2	276.7	1	4	5	0	2	0	24	0.75	304346	302523	302799
133.3239	1	30	-99	-99	1	4	5	0	2	0	24	0.75	304346	302523	302799
136.2254	1	10	2	1567.4	1	3	5	1	2	0	25	0.75	311326	307248	308815
140.3041	1	31	-99	-99	1	3	5	1	2	0	25	0.75	311326	307248	308815
143.3051	1	10	2	471.7	1	7	2	0	2	0	26	0.75	316632	314327	314799
145.6097	1	30	-99	-99	1	7	2	0	2	0	26	0.75	316632	314327	314799
148.5112	1	10	1	841.6	1	3	8	1	1	0	27	0.75	322302	319534	320375
