onset	duration	value	response	rt	good	Bd1	Bd2	F	Resp	buena	nt	prob	ttF	ttp	ttr
1.0288	1	10	2	1159.3	1	4	7	0	2	1	1	0.85	17729	14363	15522
4.3946	1	30	-99	-99	1	4	7	0	2	1	1	0.85	17729	14363	15522
6.9976	1	10	1	518.5	1	4	3	1	1	1	2	0.85	23117	20332	20850
9.783	1	31	-99	-99	1	4	3	1	1	1	2	0.85	23117	20332	20850
12.8006	1	10	1	563.5	1	8	2	1	1	1	3	0.85	28406	26135	26698
15.072	1	31	-99	-99	1	8	2	1	1	1	3	0.85	28406	26135	26698
18.3383	1	10	1	433.8	1	5	5	1	1	1	4	0.85	34358	31672	32106
21.0243	1	31	-99	-99	1	5	5	1	1	1	4	0.85	34358	31672	32106
23.9092	1	10	1	1087	1	2	5	1	1	1	5	0.85	40095	37243	38330
26.7609	1	31	-99	-99	1	2	5	1	1	1	5	0.85	40095	37243	38330
29.8116	1	10	1	968.6	1	6	4	0	1	1	6	0.85	46196	43146	44114
32.8623	1	30	-99	-99	1	6	4	0	1	1	6	0.85	46196	43146	44114
35.8633	1	10	2	1020.9	1	7	4	0	2	1	7	0.85	52646	49197	50218
39.3119	1	30	-99	-99	1	7	4	0	2	1	7	0.85	52646	49197	50218
42.8269	1	10	2	473.2	1	3	2	0	2	1	8	0.85	58366	56161	56634
45.032	1	30	-99	-99	1	3	2	0	2	1	8	0.85	58366	56161	56634
47.9004	1	10	2	1431.8	1	7	8	0	2	1	9	0.85	64683	61234	62666
51.349	1	30	-99	-99	1	7	8	0	2	1	9	0.85	64683	61234	62666
54.2505	1	10	1	1329.7	1	8	7	1	1	1	10	0.85	70834	67585	68914
57.5002	1	31	-99	-99	1	8	7	1	1	1	10	0.85	70834	67585	68914
60.9488	1	10	1	1223.4	1	8	8	1	1	1	11	0.85	77732	74283	75506
64.3974	1	31	-99	-99	1	8	8	1	1	1	11	0.85	77732	74283	75506
67.0171	1	10	1	1411	1	6	4	1	1	1	12	0.85	83999	80351	81762
70.6646	1	31	-99	-99	1	6	4	1	1	1	12	0.85	83999	80351	81762
73.6325	1	10	1	1315.7	1	4	4	1	1	1	13	0.85	90316	86967	88282
76.9816	1	31	-99	-99	1	4	4	1	1	1	13	0.85	90316	86967	88282
80.0323	1	10	1	1147.9	1	4	7	1	1	1	14	0.85	96948	93366	94514
83.6136	1	31	-99	-99	1	4	7	1	1	1	14	0.85	96948	93366	94514
86.913	1	10	1	1307.2	1	3	7	1	1	1	15	0.85	103115	100247	101554
89.7813	1	31	-99	-99	1	3	7	1	1	1	15	0.85	103115	100247	101554
