onset	duration	value	response	rt	good	Bd1	Bd2	F	Resp	buena	nt	prob	ttF	ttp	ttr
1.0199	1	10	2	1976.1	1	4	5	1	2	0	1	0.15	133854	129610	131586
5.2644	1	31	3	2051.6	1	4	5	1	2	0	1	0.15	133854	129610	131586
8.1493	1	10	2	2566.7	1	4	5	1	2	0	2	0.15	141050	136739	139306
12.4601	1	31	-99	-99	1	4	5	1	2	0	2	0.15	141050	136739	139306
15.7263	1	10	1	3141.7	1	7	3	0	1	0	3	0.15	149124	144316	147458
20.5345	1	30	-99	-99	1	7	3	0	1	0	3	0.15	149124	144316	147458
23.4857	1	10	1	1134.3	1	7	7	0	1	0	4	0.15	155441	152076	153210
26.8514	1	30	-99	-99	1	7	7	0	1	0	4	0.15	155441	152076	153210
29.869	1	10	2	1398.9	1	5	5	1	2	0	5	0.15	162189	158459	159858
33.5995	1	31	-99	-99	1	5	5	1	2	0	5	0.15	162189	158459	159858
36.1362	1	10	1	1707.8	1	6	8	0	1	0	6	0.15	168307	164726	166434
39.7174	1	30	-99	-99	1	6	8	0	1	0	6	0.15	168307	164726	166434
42.4531	1	10	2	1182.9	1	7	8	1	2	0	7	0.15	173961	171043	172226
45.3712	1	31	-99	-99	1	7	8	1	2	0	7	0.15	173961	171043	172226
48.7867	1	10	2	1129.2	1	3	7	1	2	0	8	0.15	180892	177377	178506
52.3016	1	31	-99	-99	1	3	7	1	2	0	8	0.15	180892	177377	178506
55.4518	1	10	2	1536.1	1	4	5	1	2	0	9	0.15	187523	184042	185578
58.9336	1	31	-99	-99	1	4	5	1	2	0	9	0.15	187523	184042	185578
62.4485	1	10	2	1683.4	1	7	7	1	2	0	10	0.15	195051	191038	192722
66.4608	1	31	-99	-99	1	7	7	1	2	0	10	0.15	195051	191038	192722
69.1799	1	10	2	1176	1	3	8	0	2	0	11	0.15	201185	197770	198946
72.5954	1	30	-99	-99	1	3	8	0	2	0	11	0.15	201185	197770	198946
75.1985	1	10	1	1557.4	1	6	3	0	1	0	12	0.15	207336	203788	205346
78.7466	1	30	-99	-99	1	6	3	0	1	0	12	0.15	207336	203788	205346
81.5651	1	10	2	1022.8	1	2	6	1	2	0	13	0.15	213255	210155	211178
84.6656	1	31	-99	-99	1	2	6	1	2	0	13	0.15	213255	210155	211178
87.3681	1	10	2	1443.8	1	3	2	1	2	0	14	0.15	219622	215958	217402
91.0323	1	31	-99	-99	1	3	2	1	2	0	14	0.15	219622	215958	217402
94.0498	1	10	1	2602.1	1	8	3	0	1	0	15	0.15	227365	222640	225242
98.7751	1	30	-99	-99	1	8	3	0	1	0	15	0.15	227365	222640	225242
101.8755	1	10	2	2360.3	1	7	2	1	2	0	16	0.15	235207	230465	232826
106.6174	1	31	-99	-99	1	7	2	1	2	0	16	0.15	235207	230465	232826
109.1541	1	10	2	1497.7	1	8	4	1	2	0	17	0.15	241740	237744	239242
113.1499	1	31	-99	-99	1	8	4	1	2	0	17	0.15	241740	237744	239242
116.5156	1	10	2	1024.1	1	3	7	1	2	0	18	0.15	248372	245105	246130
119.7818	1	31	-99	-99	1	3	7	1	2	0	18	0.15	248372	245105	246130
122.6502	1	10	2	1385.5	1	7	5	1	2	0	19	0.15	255120	251240	252626
