onset	duration	value	response	rt	good	Bd1	Bd2	F	Resp	buena	nt	prob	ttF	ttp	ttr
1.0299	1	10	1	1512.4	1	8	6	1	1	0	1	0.85	43527	39946	41458
4.6112	1	31	-99	-99	1	8	6	1	1	0	1	0.85	43527	39946	41458
7.2971	1	10	2	941.2	1	3	8	1	2	0	2	0.85	49313	46213	47154
10.3976	1	31	-99	-99	1	3	8	1	2	0	2	0.85	49313	46213	47154
13.4151	1	10	1	855.2	1	2	5	1	1	0	3	0.85	55664	52331	53186
16.7477	1	31	2	2330.6	1	2	5	1	1	0	3	0.85	55664	52331	53186
19.4171	1	10	2	989.2	1	2	5	0	2	0	4	0.85	61682	58333	59322
22.7662	1	30	-99	-99	1	2	5	0	2	0	4	0.85	61682	58333	59322
25.303	1	10	2	9487.3	1	4	5	1	2	0	5	0.85	75410	64219	73706
36.4944	1	31	1	2935.9	1	4	5	1	2	0	5	0.85	75410	64219	73706
39.5949	1	10	1	779.4	1	8	7	1	1	0	6	0.85	81595	78511	79290
42.6788	1	31	-99	-99	1	8	7	1	1	0	6	0.85	81595	78511	79290
45.945	1	10	2	229.3	1	5	5	0	2	0	7	0.85	87464	84861	85090
48.5481	1	30	-99	-99	1	5	5	0	2	0	7	0.85	87464	84861	85090
51.2838	1	10	1	3738.5	1	5	7	1	1	0	8	0.85	95489	90200	93938
56.5728	1	31	2	3073.5	1	5	7	1	1	0	8	0.85	95489	90200	93938
59.723	1	10	2	851.3	1	8	4	0	2	0	9	0.85	101640	98639	99490
62.7239	1	30	-99	-99	1	8	4	0	2	0	9	0.85	101640	98639	99490
65.9736	1	10	2	5312.7	1	4	8	0	2	0	10	0.85	112334	104890	110202
73.418	1	30	-99	-99	1	4	8	0	2	0	10	0.85	112334	104890	110202
76.933	1	10	2	665.3	1	4	5	0	2	0	11	0.85	118419	115849	116514
79.5029	1	30	-99	-99	1	4	5	0	2	0	11	0.85	118419	115849	116514
82.653	1	10	1	553.3	1	5	5	0	1	0	12	0.85	123840	121569	122122
84.9245	1	30	-99	-99	1	5	5	0	1	0	12	0.85	123840	121569	122122
87.9421	1	10	1	2512.2	1	6	8	1	1	0	13	0.85	131401	126858	129370
92.485	1	31	-99	-99	1	6	8	1	1	0	13	0.85	131401	126858	129370
95.4693	1	10	1	873	1	7	7	1	1	0	14	0.85	137403	134385	135258
98.4869	1	31	-99	-99	1	7	7	1	1	0	14	0.85	137403	134385	135258
101.3221	1	10	1	820.2	1	6	2	1	1	0	15	0.85	143139	140238	141058
104.2236	1	31	-99	-99	1	6	2	1	1	0	15	0.85	143139	140238	141058
107.4567	1	10	1	2125.6	1	5	8	1	1	0	16	0.85	150169	146373	148498
111.2535	1	31	-99	-99	1	5	8	1	1	0	16	0.85	150169	146373	148498
114.586	1	10	2	2908.3	1	4	6	1	2	1	17	0.15	158443	153502	156410
119.5269	1	31	-99	-99	1	4	6	1	2	1	17	0.15	158443	153502	156410
122.2791	1	10	2	1823.2	1	4	2	1	2	1	18	0.15	164826	161195	163018
125.9102	1	31	-99	-99	1	4	2	1	2	1	18	0.15	164826	161195	163018
128.7287	1	10	2	1213.6	1	5	2	1	2	1	19	0.15	170546	167645	168858
131.6302	1	31	-99	-99	1	5	2	1	2	1	19	0.15	170546	167645	168858
134.996	1	10	2	1418.4	1	2	2	1	2	1	20	0.15	177742	173912	175330
138.8259	1	31	-99	-99	1	2	2	1	2	1	20	0.15	177742	173912	175330
141.9596	1	10	2	878.8	1	8	7	1	2	1	21	0.15	183959	180875	181754
145.0434	1	31	-99	-99	1	8	7	1	2	1	21	0.15	183959	180875	181754
148.2268	1	10	2	699.5	1	4	6	1	2	1	22	0.15	189431	187143	187842
150.5148	1	31	-99	-99	1	4	6	1	2	1	22	0.15	189431	187143	187842
153.5987	1	10	1	1711.7	1	3	3	0	1	1	23	0.15	196129	192515	194226
157.2131	1	30	-99	-99	1	3	3	0	1	1	23	0.15	196129	192515	194226
160.4959	1	10	2	294.4	1	2	4	1	2	1	24	0.15	201998	199412	199706
163.0824	1	31	-99	-99	1	2	4	1	2	1	24	0.15	201998	199412	199706
165.9508	1	10	2	423.6	1	2	4	1	2	1	25	0.15	207238	204867	205290
168.3217	1	31	-99	-99	1	2	4	1	2	1	25	0.15	207238	204867	205290
170.991	1	10	2	559.3	1	8	2	1	2	1	26	0.15	212842	209907	210466
173.9257	1	31	-99	-99	1	8	2	1	2	1	26	0.15	212842	209907	210466
176.5122	1	10	2	614.2	1	2	3	0	2	1	27	0.15	218164	215428	216042
179.2479	1	30	-99	-99	1	2	3	0	2	1	27	0.15	218164	215428	216042
182.6468	1	10	1	727.6	1	7	2	0	1	1	28	0.15	224696	221563	222290
185.7804	1	30	3	3921.9	1	7	2	0	1	1	28	0.15	224696	221563	222290
190.7212	1	10	2	1613.2	1	7	5	1	2	0	29	0.75	233567	229637	231250
194.6507	1	31	-99	-99	1	7	5	1	2	0	29	0.75	233567	229637	231250
197.8672	1	10	1	227.1	1	3	5	1	1	0	30	0.75	239137	236783	237010
200.2215	1	31	-99	-99	1	3	5	1	1	0	30	0.75	239137	236783	237010
202.9075	1	10	2	378.8	1	2	7	0	2	0	31	0.75	244012	241823	242202
205.096	1	30	1	2590.4	1	2	7	0	2	0	31	0.75	244012	241823	242202
208.2296	1	10	1	512.7	1	2	3	1	1	0	32	0.75	249251	247146	247658
210.3353	1	31	-99	-99	1	2	3	1	1	0	32	0.75	249251	247146	247658
213.071	1	10	1	527.4	1	6	3	1	1	0	33	0.75	254888	251987	252514
215.9725	1	31	-99	-99	1	6	3	1	1	0	33	0.75	254888	251987	252514
219.305	1	10	1	389.4	1	6	3	1	1	0	34	0.75	260890	258221	258610
221.9744	1	31	-99	-99	1	6	3	1	1	0	34	0.75	260890	258221	258610
224.5111	1	10	1	727.3	1	5	3	1	1	0	35	0.75	266577	263427	264154
227.6613	1	31	-99	-99	1	5	3	1	1	0	35	0.75	266577	263427	264154
230.2146	1	10	1	687.7	1	8	6	1	1	0	36	0.75	271883	269131	269818
232.9669	1	31	1	1231.5	1	8	6	1	1	0	36	0.75	271883	269131	269818
236.2332	1	10	1	1357.1	1	5	5	1	1	0	37	0.75	278150	275149	276506
239.2341	1	31	-99	-99	1	5	5	1	1	0	37	0.75	278150	275149	276506
242.1025	1	10	1	847.9	1	6	7	0	1	0	38	0.75	283472	281018	281866
244.5563	1	30	-99	-99	1	6	7	0	1	0	38	0.75	283472	281018	281866
248.0713	1	10	2	1847.1	1	7	5	0	2	0	39	0.75	291315	286987	288834
252.3986	1	30	-99	-99	1	7	5	0	2	0	39	0.75	291315	286987	288834
255.6317	1	10	1	1542.7	1	6	3	1	1	0	40	0.75	298179	294548	296090
259.2627	1	31	-99	-99	1	6	3	1	1	0	40	0.75	298179	294548	296090
262.4129	1	10	1	2105.5	1	2	8	1	1	0	41	0.75	305855	301329	303434
266.9393	1	31	-99	-99	1	2	8	1	1	0	41	0.75	305855	301329	303434
270.1724	1	10	1	626	1	3	2	1	1	0	42	0.75	311327	309088	309714
272.4107	1	31	-99	-99	1	3	2	1	1	0	42	0.75	311327	309088	309714
275.08	1	10	1	966.4	1	2	3	1	1	0	43	0.75	317362	313996	314962
278.4458	1	31	-99	-99	1	2	3	1	1	0	43	0.75	317362	313996	314962
281.4135	1	10	1	552.9	1	2	2	1	1	0	44	0.75	322667	320329	320882
283.7513	1	31	-99	-99	1	2	2	1	1	0	44	0.75	322667	320329	320882
286.9347	1	10	1	583.7	1	7	4	0	1	1	45	0.25	328653	325851	326434
289.7367	1	30	-99	-99	1	7	4	0	1	1	45	0.25	328653	325851	326434
292.5553	1	10	1	203.1	1	2	2	0	1	1	46	0.25	333908	331471	331674
294.9925	1	30	-99	-99	1	2	2	0	1	1	46	0.25	333908	331471	331674
297.7448	1	10	2	581.6	1	6	6	1	2	1	47	0.25	339562	336661	337242
300.6463	1	31	-99	-99	1	6	6	1	2	1	47	0.25	339562	336661	337242
304.0949	1	10	2	463.5	1	3	3	1	2	1	48	0.25	345199	343011	343474
306.2835	1	31	-99	-99	1	3	3	1	2	1	48	0.25	345199	343011	343474
309.699	1	10	2	667.4	1	6	6	0	2	1	49	0.25	351748	348615	349282
312.8326	1	30	1	2837.8	1	6	6	0	2	1	49	0.25	351748	348615	349282
316.1817	1	10	1	648.7	1	8	4	0	1	1	50	0.25	357850	355098	355746
318.934	1	30	-99	-99	1	8	4	0	1	1	50	0.25	357850	355098	355746
322.2334	1	10	1	221	1	2	6	0	1	1	51	0.25	363255	361149	361370
324.3391	1	30	2	2555.3	1	2	6	0	1	1	51	0.25	363255	361149	361370
327.3898	1	10	2	224.6	1	4	2	1	2	1	52	0.25	368328	366306	366530
329.4125	1	31	-99	-99	1	4	2	1	2	1	52	0.25	368328	366306	366530
332.0156	1	10	2	614.8	1	5	7	1	2	1	53	0.25	373833	370931	371546
334.9171	1	31	-99	-99	1	5	7	1	2	1	53	0.25	373833	370931	371546
338.3326	1	10	2	657.8	1	5	8	0	2	1	54	0.25	379503	377248	377906
340.5874	1	30	-99	-99	1	5	8	0	2	1	54	0.25	379503	377248	377906
344.0858	1	10	1	2760.6	1	4	4	0	1	1	55	0.25	387710	383002	385762
348.7945	1	30	-99	-99	1	4	4	0	1	1	55	0.25	387710	383002	385762
352.1271	1	10	2	4375.3	1	6	5	0	2	1	56	0.25	397658	391043	395418
358.7425	1	30	-99	-99	1	6	5	0	2	1	56	0.25	397658	391043	395418
361.9921	1	10	1	1718.3	1	3	8	1	1	1	57	0.25	404556	400908	402626
365.6397	1	31	-99	-99	1	3	8	1	1	1	57	0.25	404556	400908	402626
369.1547	1	10	1	611.7	1	8	4	0	1	1	58	0.25	410806	408071	408682
371.8904	1	30	-99	-99	1	8	4	0	1	1	58	0.25	410806	408071	408682
