onset	duration	value	response	rt	good	Bd1	Bd2	F	Resp	buena	nt	prob	ttF	ttp	ttr
1.0177	1	10	1	1444.2	1	7	3	1	1	0	1	0.25	29932	26168	27612
4.7814	1	31	-99	-99	1	7	3	1	1	0	1	0.25	29932	26168	27612
7.3513	1	10	1	686.5	1	8	4	0	1	0	2	0.25	35121	32501	33188
9.9709	1	30	-99	-99	1	8	4	0	1	0	2	0.25	35121	32501	33188
13.0382	1	10	1	1207.7	1	8	7	0	1	0	3	0.25	41173	38188	39396
16.0226	1	30	-99	-99	1	8	7	0	1	0	3	0.25	41173	38188	39396
19.3883	1	10	2	585.6	1	7	4	0	2	0	4	0.25	47573	44538	45124
22.4225	1	30	-99	-99	1	7	4	0	2	0	4	0.25	47573	44538	45124
25.3571	1	10	2	1912.7	1	6	7	0	2	0	5	0.25	54304	50507	52420
29.1539	1	30	-99	-99	1	6	7	0	2	0	5	0.25	54304	50507	52420
32.271	1	10	2	2966.9	1	5	6	1	2	0	6	0.25	62445	57421	60388
37.2947	1	31	-99	-99	1	5	6	1	2	0	6	0.25	62445	57421	60388
40.1796	1	10	2	1162.3	1	8	2	1	2	0	7	0.25	68679	65330	66492
43.5288	1	31	-99	-99	1	8	2	1	2	0	7	0.25	68679	65330	66492
46.0655	1	10	2	740.4	1	5	6	0	2	0	8	0.25	74366	71216	71956
49.2157	1	30	-99	-99	1	5	6	0	2	0	8	0.25	74366	71216	71956
52.0509	1	10	1	818.9	1	2	7	0	1	0	9	0.25	79953	77201	78020
54.8031	1	30	2	3314.8	1	2	7	0	1	0	9	0.25	79953	77201	78020
58.2352	1	10	2	1602.7	1	7	8	0	2	0	10	0.25	87099	83385	84988
61.9491	1	30	-99	-99	1	7	8	0	2	0	10	0.25	87099	83385	84988
64.7843	1	10	2	845.6	1	3	6	1	2	0	11	0.25	92919	89934	90780
67.7687	1	31	-99	-99	1	3	6	1	2	0	11	0.25	92919	89934	90780
70.7365	1	10	1	1765.4	1	8	2	0	1	0	12	0.25	99766	95887	97652
74.6162	1	30	-99	-99	1	8	2	0	1	0	12	0.25	99766	95887	97652
77.1529	1	10	2	1869	1	3	3	1	2	0	13	0.25	106249	102303	104172
81.099	1	31	-99	-99	1	3	3	1	2	0	13	0.25	106249	102303	104172
84.5144	1	10	2	499.5	1	6	8	1	2	0	14	0.25	112649	109665	110164
87.4988	1	31	-99	-99	1	6	8	1	2	0	14	0.25	112649	109665	110164
90.0687	1	10	1	1081.2	1	2	5	0	1	0	15	0.25	118286	115219	116300
93.136	1	30	-99	-99	1	2	5	0	1	0	15	0.25	118286	115219	116300
96.1867	1	10	2	843.2	1	2	8	1	2	0	16	0.25	124504	121337	122180
99.3535	1	31	-99	-99	1	2	8	1	2	0	16	0.25	124504	121337	122180
101.9565	1	10	1	1801.4	1	7	2	0	1	0	17	0.25	131102	127107	128908
105.9523	1	30	-99	-99	1	7	2	0	1	0	17	0.25	131102	127107	128908
108.7377	1	10	2	1180.2	1	6	8	1	2	0	18	0.25	137303	133888	135068
112.1532	1	31	-99	-99	1	6	8	1	2	0	18	0.25	137303	133888	135068
115.1045	1	10	2	1437.4	1	4	3	0	2	1	19	0.75	143919	140255	141692
118.7686	1	30	1	2853.3	1	4	3	0	2	1	19	0.75	143919	140255	141692
122.0846	1	10	2	2009.3	1	3	8	0	2	1	20	0.75	151380	147235	149244
126.2296	1	30	-99	-99	1	3	8	0	2	1	20	0.75	151380	147235	149244
129.2803	1	10	1	701.6	1	5	3	0	1	1	21	0.75	157282	154430	155132
132.1321	1	30	-99	-99	1	5	3	0	1	1	21	0.75	157282	154430	155132
134.8512	1	10	2	1458.7	1	7	7	1	2	1	22	0.75	163914	160001	161460
138.7641	1	31	-99	-99	1	7	7	1	2	1	22	0.75	163914	160001	161460
141.3505	1	10	2	631.4	1	4	5	0	2	1	23	0.75	169004	166501	167132
143.8541	1	30	-99	-99	1	4	5	0	2	1	23	0.75	169004	166501	167132
146.938	1	10	1	3043.9	1	5	8	1	1	1	24	0.75	176946	172088	175132
151.7959	1	31	-99	-99	1	5	8	1	1	1	24	0.75	176946	172088	175132
154.5316	1	10	1	1370.3	1	8	5	1	1	1	25	0.75	182882	179682	181052
157.7315	1	31	-99	-99	1	8	5	1	1	1	25	0.75	182882	179682	181052
160.6993	1	10	2	1722.6	1	7	3	1	2	1	26	0.75	189746	185849	187572
164.5956	1	31	-99	-99	1	7	3	1	2	1	26	0.75	189746	185849	187572
167.4474	1	10	1	710.5	1	7	6	1	1	1	27	0.75	195482	192597	193308
170.3323	1	31	-99	-99	1	7	6	1	1	1	27	0.75	195482	192597	193308
173.2006	1	10	2	845.3	1	5	6	0	2	1	28	0.75	201335	198351	199196
176.185	1	30	-99	-99	1	5	6	0	2	1	28	0.75	201335	198351	199196
178.8378	1	10	1	600.1	1	3	2	1	1	1	29	0.75	206259	203988	204588
181.1093	1	31	-99	-99	1	3	2	1	1	1	29	0.75	206259	203988	204588
183.9279	1	10	2	830	1	6	3	0	2	1	30	0.75	211681	209078	209908
186.5309	1	30	-99	-99	1	6	3	0	2	1	30	0.75	211681	209078	209908
189.2998	1	10	2	1242.1	1	8	4	1	2	1	31	0.75	217981	214450	215692
192.8313	1	31	3	4150.6	1	8	4	1	2	1	31	0.75	217981	214450	215692
198.0042	1	10	1	1993.7	1	2	2	1	1	1	32	0.85	227565	223154	225148
202.4145	1	31	-99	-99	1	2	2	1	1	1	32	0.85	227565	223154	225148
205.4652	1	10	1	932.7	1	4	5	0	1	1	33	0.85	233334	230615	231548
208.1843	1	30	-99	-99	1	4	5	0	1	1	33	0.85	233334	230615	231548
211.119	1	10	2	542.9	1	2	6	0	2	1	34	0.85	239104	236269	236812
213.9542	1	30	-99	-99	1	2	6	0	2	1	34	0.85	239104	236269	236812
217.0546	1	10	1	2063.3	1	3	4	1	1	1	35	0.85	246167	242205	244268
221.0172	1	31	-99	-99	1	3	4	1	1	1	35	0.85	246167	242205	244268
223.6037	1	10	2	2274.2	1	8	6	1	2	1	36	0.85	253429	248754	251028
228.2793	1	31	-99	-99	1	8	6	1	2	1	36	0.85	253429	248754	251028
230.9155	1	10	1	978.4	1	3	4	1	1	1	37	0.85	258934	256066	257044
233.7838	1	31	-99	-99	1	3	4	1	1	1	37	0.85	258934	256066	257044
236.9506	1	10	2	751.3	1	7	5	0	2	1	38	0.85	265350	262101	262852
240.2002	1	30	-99	-99	1	7	5	0	2	1	38	0.85	265350	262101	262852
243.5494	1	10	1	1848.5	1	5	7	1	1	1	39	0.85	272961	268700	270548
247.8104	1	31	-99	-99	1	5	7	1	1	1	39	0.85	272961	268700	270548
