onset	duration	value	response	rt	good	Bd1	Bd2	F	Resp	buena	nt	prob	ttF	ttp	ttr
1.0189	1	10	1	1089.1	1	4	4	0	1	1	1	0.25	20183	16750	17840
4.4509	1	30	-99	-99	1	4	4	0	1	1	1	0.25	20183	16750	17840
7.7172	1	10	1	798.8	1	3	3	0	1	1	2	0.25	25820	23449	24248
10.0881	1	30	-99	-99	1	3	3	0	1	1	2	0.25	25820	23449	24248
13.1222	1	10	2	929.9	1	3	5	1	2	1	3	0.25	32037	28854	29784
16.3056	1	31	-99	-99	1	3	5	1	2	1	3	0.25	32037	28854	29784
19.1242	1	10	2	743.8	1	3	8	1	2	1	4	0.25	37658	34856	35600
21.9262	1	31	-99	-99	1	3	8	1	2	1	4	0.25	37658	34856	35600
24.9272	1	10	2	1060.8	1	7	5	1	2	1	5	0.25	44008	40659	41720
28.2763	1	31	-99	-99	1	7	5	1	2	1	5	0.25	44008	40659	41720
31.2607	1	10	2	1055.3	1	3	5	1	2	1	6	0.25	50474	46992	48048
34.7425	1	31	-99	-99	1	3	5	1	2	1	6	0.25	50474	46992	48048
37.3787	1	10	2	937.3	1	8	4	1	2	1	7	0.25	56459	53110	54048
40.7279	1	31	-99	-99	1	8	4	1	2	1	7	0.25	56459	53110	54048
43.7454	1	10	2	626.7	1	6	5	0	2	1	8	0.25	62113	59477	60104
46.3816	1	30	-99	-99	1	6	5	0	2	1	8	0.25	62113	59477	60104
49.0676	1	10	2	776.4	1	3	6	0	2	1	9	0.25	68016	64799	65576
52.2841	1	30	-99	-99	1	3	6	0	2	1	9	0.25	68016	64799	65576
55.3183	1	10	1	629.8	1	8	8	1	1	1	10	0.25	73272	71050	71680
57.54	1	31	-99	-99	1	8	8	1	1	1	10	0.25	73272	71050	71680
60.0767	1	10	1	895.3	1	2	3	0	1	1	11	0.25	78726	75808	76704
62.9948	1	30	-99	-99	1	2	3	0	1	1	11	0.25	78726	75808	76704
66.261	1	10	2	567.1	1	8	7	0	2	1	12	0.25	84463	81993	82560
68.7314	1	30	-99	-99	1	8	7	0	2	1	12	0.25	84463	81993	82560
71.9811	1	10	2	479	1	4	7	1	2	1	13	0.25	90034	87713	88192
74.3023	1	31	-99	-99	1	4	7	1	2	1	13	0.25	90034	87713	88192
77.7675	1	10	2	700.6	1	4	7	1	2	1	14	0.25	96251	93499	94200
80.5198	1	31	-99	-99	1	4	7	1	2	1	14	0.25	96251	93499	94200
83.4545	1	10	2	717.6	1	7	7	1	2	1	15	0.25	101806	99186	99904
86.0741	1	31	-99	-99	1	7	7	1	2	1	15	0.25	101806	99186	99904
89.5227	1	10	2	865.4	1	7	4	1	2	1	16	0.25	108355	105254	106120
92.6232	1	31	-99	-99	1	7	4	1	2	1	16	0.25	108355	105254	106120
96.0552	1	10	2	892.9	1	6	3	0	2	1	17	0.25	114688	111787	112680
98.9567	1	30	1	2871.4	1	6	3	0	2	1	17	0.25	114688	111787	112680
101.908	1	10	1	1512.1	1	6	3	0	1	1	18	0.25	120790	117640	119152
105.0581	1	30	-99	-99	1	6	3	0	1	1	18	0.25	120790	117640	119152
107.628	1	10	2	536.1	1	8	5	1	2	1	19	0.25	125996	123360	123896
110.2643	1	31	-99	-99	1	8	5	1	2	1	19	0.25	125996	123360	123896
112.8341	1	10	2	690	1	3	4	1	2	0	20	0.75	130787	128566	129256
115.0559	1	31	-99	-99	1	3	4	1	2	0	20	0.75	130787	128566	129256
118.289	1	10	2	659.1	1	7	5	0	2	0	21	0.75	136292	134021	134680
120.5604	1	30	-99	-99	1	7	5	0	2	0	21	0.75	136292	134021	134680
123.1469	1	10	1	633.2	1	2	2	1	1	0	22	0.75	141299	138878	139512
125.5676	1	31	-99	-99	1	2	2	1	1	0	22	0.75	141299	138878	139512
128.4027	1	10	1	769.4	1	4	6	1	1	0	23	0.75	147401	144134	144904
131.669	1	31	-99	-99	1	4	6	1	1	0	23	0.75	147401	144134	144904
134.8358	1	10	1	712.3	1	5	5	1	1	0	24	0.75	153585	150567	151280
137.8533	1	31	-99	-99	1	5	5	1	1	0	24	0.75	153585	150567	151280
141.2854	1	10	1	934.7	1	3	2	1	1	0	25	0.75	159836	157017	157952
144.104	1	31	-99	-99	1	3	2	1	1	0	25	0.75	159836	157017	157952
147.4863	1	10	1	973.8	1	8	3	1	1	0	26	0.75	166683	163218	164192
150.9515	1	31	-99	-99	1	8	3	1	1	0	26	0.75	166683	163218	164192
154.3172	1	10	1	774.9	1	2	6	1	1	0	27	0.75	172735	170049	170824
157.0032	1	31	-99	-99	1	2	6	1	1	0	27	0.75	172735	170049	170824
159.656	1	10	1	1108.1	1	8	3	1	1	0	28	0.75	178057	175388	176496
162.3254	1	31	-99	-99	1	8	3	1	1	0	28	0.75	178057	175388	176496
164.8787	1	10	1	997.5	1	6	8	1	1	0	29	0.75	183462	180610	181608
167.7304	1	31	-99	-99	1	6	8	1	1	0	29	0.75	183462	180610	181608
170.9635	1	10	1	1128.7	1	6	3	1	1	0	30	0.75	189613	186695	187824
173.8816	1	31	-99	-99	1	6	3	1	1	0	30	0.75	189613	186695	187824
177.0649	1	10	1	1027.2	1	8	4	0	1	0	31	0.75	196278	192797	193824
180.5467	1	30	2	5353.5	1	8	4	0	1	0	31	0.75	196278	192797	193824
188.472	1	10	1	972.2	1	8	5	0	1	0	32	0.15	206939	204204	205176
191.2077	1	30	-99	-99	1	8	5	0	1	0	32	0.15	206939	204204	205176
194.6563	1	10	2	747.9	1	4	8	1	2	0	33	0.15	213240	210388	211136
197.508	1	31	-99	-99	1	4	8	1	2	0	33	0.15	213240	210388	211136
200.4261	1	10	2	1170.1	1	6	7	1	2	0	34	0.15	219374	216158	217328
203.6426	1	31	-99	-99	1	6	7	1	2	0	34	0.15	219374	216158	217328
206.6933	1	10	2	1918.9	1	8	5	1	2	0	35	0.15	226553	222425	224344
210.8218	1	31	-99	-99	1	8	5	1	2	0	35	0.15	226553	222425	224344
213.4414	1	10	2	970.8	1	4	7	1	2	0	36	0.15	231793	229173	230144
216.061	1	31	-99	-99	1	4	7	1	2	0	36	0.15	231793	229173	230144
219.377	1	10	2	819.2	1	3	3	1	2	0	37	0.15	238275	235109	235928
222.5438	1	31	-99	-99	1	3	3	1	2	0	37	0.15	238275	235109	235928
225.1137	1	10	2	666.5	1	6	4	1	2	0	38	0.15	243879	240845	241512
228.1478	1	31	-99	-99	1	6	4	1	2	0	38	0.15	243879	240845	241512
231.6462	1	10	2	590	1	8	8	1	2	0	39	0.15	249500	247378	247968
233.7684	1	31	-99	-99	1	8	8	1	2	0	39	0.15	249500	247378	247968
236.7694	1	10	2	930.8	1	4	3	1	2	0	40	0.15	255353	252501	253432
239.6212	1	31	2	2527	1	4	3	1	2	0	40	0.15	255353	252501	253432
242.4895	1	10	2	2898.7	1	6	6	1	2	0	41	0.15	262863	258221	261120
247.1319	1	31	-99	-99	1	6	6	1	2	0	41	0.15	262863	258221	261120
249.9339	1	10	2	774.3	1	8	3	1	2	0	42	0.15	268484	265665	266440
252.7525	1	31	-99	-99	1	8	3	1	2	0	42	0.15	268484	265665	266440
256.2674	1	10	2	872.8	1	2	4	1	2	0	43	0.15	274735	271999	272872
259.0031	1	31	-99	-99	1	2	4	1	2	0	43	0.15	274735	271999	272872
262.2196	1	10	2	576.6	1	3	5	1	2	0	44	0.15	280239	277951	278528
264.5077	1	31	-99	-99	1	3	5	1	2	0	44	0.15	280239	277951	278528
267.1439	1	10	2	836.3	1	5	8	1	2	0	45	0.15	285910	282875	283712
270.178	1	31	-99	-99	1	5	8	1	2	0	45	0.15	285910	282875	283712
273.0795	1	10	2	1020.7	1	8	8	1	2	0	46	0.15	292227	288811	289832
276.495	1	31	-99	-99	1	8	8	1	2	0	46	0.15	292227	288811	289832
279.181	1	10	2	791.2	1	8	7	1	2	0	47	0.15	298113	294913	295704
282.3809	1	31	-99	-99	1	8	7	1	2	0	47	0.15	298113	294913	295704
285.5477	1	10	2	768.6	1	4	3	0	2	0	48	0.15	303982	301279	302048
288.2502	1	30	-99	-99	1	4	3	0	2	0	48	0.15	303982	301279	302048
291.102	1	10	1	598.2	1	4	6	0	1	0	49	0.15	309387	306834	307432
293.6553	1	30	-99	-99	1	4	6	0	1	0	49	0.15	309387	306834	307432
297.0044	1	10	2	671.8	1	5	2	1	2	0	50	0.15	314958	312736	313408
299.2261	1	31	-99	-99	1	5	2	1	2	0	50	0.15	314958	312736	313408
301.9452	1	10	2	563.1	1	7	6	1	2	1	51	0.85	319799	317677	318240
304.0675	1	31	-99	-99	1	7	6	1	2	1	51	0.85	319799	317677	318240
306.8529	1	10	2	639.4	1	7	4	0	2	1	52	0.85	325072	322585	323224
309.3399	1	30	-99	-99	1	7	4	0	2	1	52	0.85	325072	322585	323224
312.1419	1	10	1	678.3	1	2	4	1	1	1	53	0.85	330278	327874	328552
314.546	1	31	-99	-99	1	2	4	1	1	1	53	0.85	330278	327874	328552
317.5138	1	10	1	770.5	1	8	5	1	1	1	54	0.85	335865	333245	334016
320.1335	1	31	-99	-99	1	8	5	1	1	1	54	0.85	335865	333245	334016
323.2505	1	10	1	1009.7	1	7	6	1	1	1	55	0.85	341950	338982	339992
326.2183	1	31	-99	-99	1	7	6	1	1	1	55	0.85	341950	338982	339992
329.4348	1	10	1	457.5	1	5	7	1	1	1	56	0.85	347488	345166	345624
331.756	1	31	-99	-99	1	5	7	1	1	1	56	0.85	347488	345166	345624
335.1715	1	10	1	752.8	1	8	2	1	1	1	57	0.85	354136	350903	351656
338.4046	1	31	-99	-99	1	8	2	1	1	1	57	0.85	354136	350903	351656
341.4719	1	10	1	508.4	1	7	2	0	1	1	58	0.85	360122	357203	357712
344.39	1	30	-99	-99	1	7	2	0	1	1	58	0.85	360122	357203	357712
347.6065	1	10	2	1477.8	1	4	6	0	2	1	59	0.85	366439	363338	364816
350.7069	1	30	-99	-99	1	4	6	0	2	1	59	0.85	366439	363338	364816
353.8405	1	10	1	739.8	1	2	3	0	1	1	60	0.85	372175	369572	370312
356.4436	1	30	-99	-99	1	2	3	0	1	1	60	0.85	372175	369572	370312
359.8093	1	10	1	523	1	3	5	1	1	1	61	0.85	377995	375541	376064
362.2632	1	31	-99	-99	1	3	5	1	1	1	61	0.85	377995	375541	376064
364.8496	1	10	1	682.7	1	4	4	1	1	1	62	0.85	383350	380581	381264
367.6185	1	31	-99	-99	1	4	4	1	1	1	62	0.85	383350	380581	381264
370.6692	1	10	1	1015.1	1	6	7	1	1	1	63	0.85	389617	386401	387416
373.8857	1	31	2	5574.6	1	6	7	1	1	1	63	0.85	389617	386401	387416
