onset	duration	value	response	rt	good	Bd1	Bd2	F	Resp	buena	nt	prob	ttF	ttp	ttr
1.0168	1	10	2	889.9	1	3	2	0	2	0	1	0.85	20514	17198	18088
4.3328	1	30	-99	-99	1	3	2	0	2	0	1	0.85	20514	17198	18088
7.5493	1	10	1	605.4	1	3	7	1	1	0	2	0.85	26168	23731	24336
9.9866	1	31	1	2672.1	1	3	7	1	1	0	2	0.85	26168	23731	24336
12.7554	1	10	1	1895.3	1	7	3	0	1	0	3	0.85	33198	28937	30832
17.0165	1	30	-99	-99	1	7	3	0	1	0	3	0.85	33198	28937	30832
20.1169	1	10	1	1749.8	1	3	8	0	1	0	4	0.85	39979	36298	38048
23.7977	1	30	-99	-99	1	3	8	0	1	0	4	0.85	39979	36298	38048
27.1966	1	10	2	606.1	1	8	5	0	2	0	5	0.85	46147	43378	43984
29.9654	1	30	-99	-99	1	8	5	0	2	0	5	0.85	46147	43378	43984
33.4804	1	10	2	466.3	1	8	4	0	2	0	6	0.85	52281	49662	50128
36.1	1	30	-99	-99	1	8	4	0	2	0	6	0.85	52281	49662	50128
39.4989	1	10	2	575.8	1	3	3	0	2	0	7	0.85	58001	55680	56256
41.8201	1	30	-99	-99	1	3	3	0	2	0	7	0.85	58001	55680	56256
44.7382	1	10	1	296.5	1	3	7	1	1	0	8	0.85	63141	60919	61216
46.9599	1	31	-99	-99	1	3	7	1	1	0	8	0.85	63141	60919	61216
50.2427	1	10	1	536	1	6	5	1	1	0	9	0.85	69243	66424	66960
53.0613	1	31	-99	-99	1	6	5	1	1	0	9	0.85	69243	66424	66960
55.8799	1	10	1	554.8	1	4	3	1	1	0	10	0.85	74764	72061	72616
58.5825	1	31	-99	-99	1	4	3	1	1	0	10	0.85	74764	72061	72616
61.1026	1	10	1	652.1	1	7	3	1	1	0	11	0.85	79572	77284	77936
63.3906	1	31	-99	-99	1	7	3	1	1	0	11	0.85	79572	77284	77936
