onset	duration	value	response	rt	good	Bd1	Bd2	F	Resp	buena	nt	prob	ttF	ttp	ttr
52.4269	1	10	1	1341	1	5	3	1	1	0	1	0.15	201335	198317	199658
55.4445	1	31	-99	-99	1	5	3	1	1	0	1	0.15	201335	198317	199658
58.2465	1	10	1	961.4	1	8	5	0	1	0	2	0.15	206640	204137	205098
60.7501	1	30	-99	-99	1	8	5	0	1	0	2	0.15	206640	204137	205098
63.5023	1	10	2	721.6	1	4	2	1	2	0	3	0.15	212327	209392	210114
66.437	1	31	-99	-99	1	4	2	1	2	0	3	0.15	212327	209392	210114
69.3716	1	10	2	660.2	1	3	8	1	2	0	4	0.15	218246	215262	215922
72.356	1	31	-99	-99	1	3	8	1	2	0	4	0.15	218246	215262	215922
75.4565	1	10	1	655.3	1	5	8	0	1	0	5	0.15	223734	221347	222002
77.844	1	30	-99	-99	1	5	8	0	1	0	5	0.15	223734	221347	222002
80.6128	1	10	1	827	1	2	6	0	1	0	6	0.15	229703	226503	227330
83.8127	1	30	-99	-99	1	2	6	0	1	0	6	0.15	229703	226503	227330
86.7971	1	10	1	634.7	1	6	3	0	1	0	7	0.15	235589	232687	233322
89.6986	1	30	-99	-99	1	6	3	0	1	0	7	0.15	235589	232687	233322
92.9649	1	10	1	698.9	1	5	4	0	1	0	8	0.15	241375	238855	239554
95.485	1	30	-99	-99	1	5	4	0	1	0	8	0.15	241375	238855	239554
98.3367	1	10	1	911.1	1	4	8	0	1	0	9	0.15	247626	244227	245138
101.7356	1	30	-99	-99	1	4	8	0	1	0	9	0.15	247626	244227	245138
104.5376	1	10	2	1150.1	1	6	6	1	2	0	10	0.15	253594	250428	251578
107.7044	1	31	-99	-99	1	6	6	1	2	0	10	0.15	253594	250428	251578
110.8877	1	10	1	600	1	8	4	0	1	0	11	0.15	259812	256778	257378
113.9219	1	30	-99	-99	1	8	4	0	1	0	11	0.15	259812	256778	257378
117.271	1	10	1	832.7	1	2	5	0	1	0	12	0.15	265797	263161	263994
119.9072	1	30	-99	-99	1	2	5	0	1	0	12	0.15	265797	263161	263994
123.3227	1	10	2	541	1	3	2	1	2	0	13	0.15	271302	269213	269754
125.4117	1	31	-99	-99	1	3	2	1	2	0	13	0.15	271302	269213	269754
128.5453	1	10	1	470.4	1	5	2	0	1	0	14	0.15	276939	274435	274906
131.0489	1	30	-99	-99	1	5	2	0	1	0	14	0.15	276939	274435	274906
134.4146	1	10	1	2105.1	1	8	8	0	1	0	15	0.15	284914	280305	282410
139.0238	1	30	-99	-99	1	8	8	0	1	0	15	0.15	284914	280305	282410
142.5056	1	10	2	502	1	2	6	1	2	0	16	0.15	291380	288396	288898
145.49	1	31	-99	-99	1	2	6	1	2	0	16	0.15	291380	288396	288898
148.3749	1	10	1	712.7	1	7	2	0	1	0	17	0.15	297067	294265	294978
151.1769	1	30	-99	-99	1	7	2	0	1	0	17	0.15	297067	294265	294978
153.8463	1	10	2	689.3	1	6	8	1	2	0	18	0.15	302754	299736	300426
156.8638	1	31	-99	-99	1	6	8	1	2	0	18	0.15	302754	299736	300426
159.7819	1	10	1	689.7	1	8	4	0	1	0	19	0.15	307894	305672	306362
162.0036	1	30	-99	-99	1	8	4	0	1	0	19	0.15	307894	305672	306362
