onset	duration	value	response	rt	good	Bd1	Bd2	F	Resp	buena	nt	prob	ttF	ttp	ttr
1.0171	1	10	1	412.9	1	7	7	1	1	0	1	0.85	11528	8726	9139
3.8191	1	31	1	1170.9	1	7	7	1	1	0	1	0.85	11528	8726	9139
7.2512	1	10	1	450.8	1	3	4	1	1	0	2	0.85	17861	14960	15411
10.1527	1	31	-99	-99	1	3	4	1	1	0	2	0.85	17861	14960	15411
13.6676	1	10	2	410.4	1	4	7	1	2	0	3	0.85	23780	21376	21787
16.0717	1	31	-99	-99	1	4	7	1	2	0	3	0.85	23780	21376	21787
19.2717	1	10	1	1790.3	1	3	7	1	1	0	4	0.85	30810	26980	28771
23.1016	1	31	-99	-99	1	3	7	1	1	0	4	0.85	30810	26980	28771
26.3513	1	10	1	646.7	1	4	6	0	1	0	5	0.85	37094	34060	34707
29.3854	1	30	-99	-99	1	4	6	0	1	0	5	0.85	37094	34060	34707
32.7677	1	10	2	1150.3	1	3	3	0	2	0	6	0.85	43875	40476	41627
36.1666	1	30	-99	-99	1	3	3	0	2	0	6	0.85	43875	40476	41627
39.5158	1	10	1	290.2	1	2	3	1	1	0	7	0.85	49396	47224	47515
41.6877	1	31	-99	-99	1	2	3	1	1	0	7	0.85	49396	47224	47515
44.6224	1	10	1	631.6	1	7	6	0	1	0	8	0.85	55034	52331	52963
47.3249	1	30	-99	-99	1	7	6	0	1	0	8	0.85	55034	52331	52963
50.0772	1	10	1	296.8	1	2	7	0	1	0	9	0.85	60571	57786	58083
52.8626	1	30	-99	-99	1	2	7	0	1	0	9	0.85	60571	57786	58083
55.4491	1	10	2	308.9	1	5	2	0	2	0	10	0.85	65844	63158	63467
58.1351	1	30	1	2558.9	1	5	2	0	2	0	10	0.85	65844	63158	63467
61.2189	1	10	1	427.1	1	5	5	0	1	0	11	0.85	70901	68928	69355
63.1919	1	30	-99	-99	1	5	5	0	1	0	11	0.85	70901	68928	69355
66.2592	1	10	2	1386.7	1	2	7	1	2	0	12	0.85	76985	73968	75355
69.2768	1	31	-99	-99	1	2	7	1	2	0	12	0.85	76985	73968	75355
72.0291	1	10	2	736.8	1	4	4	0	2	0	13	0.85	82125	79738	80475
74.4166	1	30	-99	-99	1	4	4	0	2	0	13	0.85	82125	79738	80475
77.5833	1	10	2	598.7	1	7	4	0	2	0	14	0.85	87978	85292	85891
80.2693	1	30	-99	-99	1	7	4	0	2	0	14	0.85	87978	85292	85891
83.4029	1	10	1	483	1	5	3	1	1	0	15	0.85	93930	91111	91595
