onset	duration	value	response	rt	good	Bd1	Bd2	F	Resp	buena	nt	prob	ttF	ttp	ttr
1.019	1	10	2	1574.4	1	3	6	1	2	0	1	0.25	18425	14927	16501
4.5174	1	31	-99	-99	1	3	6	1	2	0	1	0.25	18425	14927	16501
7.2697	1	10	2	1219.6	1	7	8	1	2	0	2	0.25	24576	21177	22397
10.6686	1	31	-99	-99	1	7	8	1	2	0	2	0.25	24576	21177	22397
13.653	1	10	2	1076.4	1	4	3	1	2	0	3	0.25	31158	27561	28637
17.2508	1	31	-99	-99	1	4	3	1	2	0	3	0.25	31158	27561	28637
20.3844	1	10	2	1641	1	4	8	1	2	0	4	0.25	37608	34292	35933
23.7004	1	31	-99	-99	1	4	8	1	2	0	4	0.25	37608	34292	35933
26.6848	1	10	2	1132.6	1	3	3	1	2	0	5	0.25	43428	40592	41725
29.52	1	31	-99	-99	1	3	3	1	2	0	5	0.25	43428	40592	41725
32.2723	1	10	2	1209	1	6	2	1	2	0	6	0.25	48982	46180	47389
35.0743	1	31	-99	-99	1	6	2	1	2	0	6	0.25	48982	46180	47389
38.5063	1	10	2	823.1	1	5	3	1	2	0	7	0.25	55564	52414	53237
41.6565	1	31	-99	-99	1	5	3	1	2	0	7	0.25	55564	52414	53237
44.3757	1	10	2	833.7	1	2	8	0	2	0	8	0.25	61599	58283	59117
47.6916	1	30	-99	-99	1	2	8	0	2	0	8	0.25	61599	58283	59117
50.8252	1	10	1	432.2	1	3	2	0	1	0	9	0.25	67303	64733	65165
53.3951	1	30	-99	-99	1	3	2	0	1	0	9	0.25	67303	64733	65165
56.164	1	10	2	821.4	1	4	7	1	2	0	10	0.25	72807	70072	70893
58.8997	1	31	-99	-99	1	4	7	1	2	0	10	0.25	72807	70072	70893
61.7846	1	10	2	1040.8	1	8	6	1	2	0	11	0.25	79124	75692	76733
65.2167	1	31	-99	-99	1	8	6	1	2	0	11	0.25	79124	75692	76733
68.4995	1	10	2	837.9	1	5	8	1	2	0	12	0.25	85590	82407	83245
71.6828	1	31	-99	-99	1	5	8	1	2	0	12	0.25	85590	82407	83245
74.5678	1	10	2	497.5	1	2	7	0	2	0	13	0.25	91460	88475	88973
77.5522	1	30	-99	-99	1	2	7	0	2	0	13	0.25	91460	88475	88973
