onset	duration	value	response	rt	good	Bd1	Bd2	F	Resp	buena	nt	prob	ttF	ttp	ttr
1.0206	1	10	1	2109.8	1	8	5	0	1	1	1	0.85	19619	15474	17584
5.1656	1	30	-99	-99	1	8	5	0	1	1	1	0.85	19619	15474	17584
8.4152	1	10	2	7771.2	1	6	7	0	2	1	2	0.85	33115	22868	30640
18.6617	1	30	-99	-99	1	6	7	0	2	1	2	0.85	33115	22868	30640
21.729	1	10	2	6873.4	1	7	5	0	2	1	3	0.85	44887	36182	43056
30.4334	1	30	-99	-99	1	7	5	0	2	1	3	0.85	44887	36182	43056
33.4676	1	10	1	2606.8	1	8	7	1	1	1	4	0.85	52115	47921	50528
37.6623	1	31	-99	-99	1	8	7	1	1	1	4	0.85	52115	47921	50528
40.713	1	10	1	4913.4	1	6	5	1	1	1	5	0.85	62163	55166	60080
47.7098	1	31	-99	-99	1	6	5	1	1	1	5	0.85	62163	55166	60080
50.4786	1	10	2	5955.8	1	3	7	0	2	1	6	0.85	72691	64932	70888
58.238	1	30	-99	-99	1	3	7	0	2	1	6	0.85	72691	64932	70888
61.5872	1	10	1	3047.2	1	4	5	1	1	1	7	0.85	80815	76040	79088
66.3622	1	31	-99	-99	1	4	5	1	1	1	7	0.85	80815	76040	79088
69.6782	1	10	2	4516.2	1	2	7	0	2	1	8	0.85	91112	84131	88648
76.6583	1	30	-99	-99	1	2	7	0	2	1	8	0.85	91112	84131	88648
79.2117	1	10	1	1798.7	1	8	8	1	1	1	9	0.85	97893	93665	95464
83.4396	1	31	-99	-99	1	8	8	1	1	1	9	0.85	97893	93665	95464
86.6727	1	10	1	2241.7	1	5	4	1	1	1	10	0.85	105785	101126	103368
91.3316	1	31	-99	-99	1	5	4	1	1	1	10	0.85	105785	101126	103368
94.2331	1	10	1	2153.3	1	4	3	1	1	1	11	0.85	112981	108686	110840
98.5273	1	31	-99	-99	1	4	3	1	1	1	11	0.85	112981	108686	110840
101.1967	1	10	1	1853.7	1	3	7	1	1	1	12	0.85	119198	115650	117504
104.7448	1	31	-99	-99	1	3	7	1	1	1	12	0.85	119198	115650	117504
108.2432	1	10	2	2223.2	1	7	3	0	2	1	13	0.85	127239	122696	124920
112.7861	1	30	-99	-99	1	7	3	0	2	1	13	0.85	127239	122696	124920
116.0026	1	10	1	1919.8	1	6	5	1	1	1	14	0.85	134634	130456	132376
