onset	duration	value	response	rt	good	Bd1	Bd2	F	Resp	buena	nt	prob	ttF	ttp	ttr
1.0224	1	10	2	643.1	1	6	7	1	2	1	1	0.25	18060	15656	16299
3.4264	1	31	-99	-99	1	6	7	1	2	1	1	0.25	18060	15656	16299
6.4274	1	10	2	1246.1	1	3	8	1	2	1	2	0.25	24593	21061	22307
9.959	1	31	-99	-99	1	3	8	1	2	1	2	0.25	24593	21061	22307
12.9268	1	10	1	1274.8	1	4	6	0	1	1	3	0.25	31026	27561	28835
16.392	1	30	-99	-99	1	4	6	0	1	1	3	0.25	31026	27561	28835
19.31	1	10	2	331.5	1	5	2	1	2	1	4	0.25	36464	33944	34275
21.8302	1	31	-99	-99	1	5	2	1	2	1	4	0.25	36464	33944	34275
25.2788	1	10	2	498.7	1	5	6	1	2	1	5	0.25	42466	39913	40411
27.8321	1	31	-99	-99	1	5	6	1	2	1	5	0.25	42466	39913	40411
30.916	1	10	2	557.6	1	2	2	1	2	1	6	0.25	48203	45550	46107
33.5688	1	31	-99	-99	1	2	2	1	2	1	6	0.25	48203	45550	46107
36.2879	1	10	2	529.7	1	6	2	0	2	1	7	0.25	53740	50922	51451
39.1065	1	30	-99	-99	1	6	2	0	2	1	7	0.25	53740	50922	51451
42.2567	1	10	1	2192.9	1	3	4	1	1	1	8	0.25	61052	56891	59083
46.4183	1	31	-99	-99	1	3	4	1	1	1	8	0.25	61052	56891	59083
49.1208	1	10	1	1408.8	1	8	2	1	1	1	9	0.25	67502	63755	65163
52.8679	1	31	-99	-99	1	8	2	1	1	1	9	0.25	67502	63755	65163
55.6036	1	10	1	974	1	2	7	0	1	1	10	0.25	73388	70237	71211
58.7538	1	30	-99	-99	1	2	7	0	1	1	10	0.25	73388	70237	71211
61.4231	1	10	2	1322.4	1	8	3	1	2	1	11	0.25	78909	76057	77379
64.2749	1	31	-99	-99	1	8	3	1	2	1	11	0.25	78909	76057	77379
66.8448	1	10	2	1940.7	1	6	8	1	2	1	12	0.25	85425	81479	83419
70.7908	1	31	-99	-99	1	6	8	1	2	1	12	0.25	85425	81479	83419
73.4602	1	10	2	333.4	1	6	3	1	2	1	13	0.25	90382	88094	88427
75.7482	1	31	-99	-99	1	6	3	1	2	1	13	0.25	90382	88094	88427
79.1471	1	10	2	406.5	1	2	2	1	2	1	14	0.25	96235	93781	94187
81.601	1	31	-99	-99	1	2	2	1	2	1	14	0.25	96235	93781	94187
84.2372	1	10	2	436.4	1	8	8	0	2	1	15	0.25	100844	98871	99307
86.2102	1	30	-99	-99	1	8	8	0	2	1	15	0.25	100844	98871	99307
89.2443	1	10	1	733.3	1	3	4	0	1	1	16	0.25	106398	103878	104611
91.7645	1	30	-99	-99	1	3	4	0	1	1	16	0.25	106398	103878	104611
94.9312	1	10	2	550.3	1	4	5	0	2	1	17	0.25	112118	109565	110115
97.4846	1	30	-99	-99	1	4	5	0	2	1	17	0.25	112118	109565	110115
100.1705	1	10	1	855.1	1	4	6	1	1	1	18	0.25	117258	114804	115659
