onset	duration	value	response	rt	good	Bd1	Bd2	F	Resp	buena	nt	prob	ttF	ttp	ttr
1.0261	1	10	2	338.2	1	5	3	0	2	1	1	0.25	22023	19486	19824
3.5629	1	30	1	2969.4	1	5	3	0	2	1	1	0.25	22023	19486	19824
6.8291	1	10	1	503.2	1	2	3	0	1	1	2	0.25	27362	25289	25792
8.9016	1	30	-99	-99	1	2	3	0	1	1	2	0.25	27362	25289	25792
11.7202	1	10	2	652.1	1	7	7	0	2	1	3	0.25	32982	30180	30832
14.5222	1	30	-99	-99	1	7	7	0	2	1	3	0.25	32982	30180	30832
18.0372	1	10	1	215.1	1	8	4	0	1	1	4	0.25	38437	36497	36712
19.977	1	30	-99	-99	1	8	4	0	1	1	4	0.25	38437	36497	36712
22.6133	1	10	1	447	1	7	5	1	1	1	5	0.25	43527	41073	41520
25.0671	1	31	-99	-99	1	7	5	1	1	1	5	0.25	43527	41073	41520
27.7199	1	10	1	252.4	1	4	4	0	1	1	6	0.25	48070	46180	46432
29.61	1	30	-99	-99	1	4	4	0	1	1	6	0.25	48070	46180	46432
32.5612	1	10	1	571.1	1	5	2	0	1	1	7	0.25	53143	51021	51592
34.6835	1	30	-99	-99	1	5	2	0	1	1	7	0.25	53143	51021	51592
37.4358	1	10	2	256.5	1	2	5	1	2	1	8	0.25	58598	55896	56152
40.1383	1	31	-99	-99	1	2	5	1	2	1	8	0.25	58598	55896	56152
43.5869	1	10	2	473.4	1	8	5	1	2	1	9	0.25	64501	62047	62520
46.0408	1	31	-99	-99	1	8	5	1	2	1	9	0.25	64501	62047	62520
49.3567	1	10	2	799.6	1	2	3	0	2	1	10	0.25	70237	67817	68616
51.7774	1	30	-99	-99	1	2	3	0	2	1	10	0.25	70237	67817	68616
54.7452	1	10	2	403.1	1	4	2	0	2	1	11	0.25	75891	73205	73608
57.4312	1	30	-99	-99	1	4	2	0	2	1	11	0.25	75891	73205	73608
60.6643	1	10	2	212.1	1	4	4	1	2	1	12	0.25	81180	79124	79336
62.7202	1	31	-99	-99	1	4	4	1	2	1	12	0.25	81180	79124	79336
66.1854	1	10	2	362.9	1	4	6	1	2	1	13	0.25	87431	84645	85008
68.9708	1	31	-99	-99	1	4	6	1	2	1	13	0.25	87431	84645	85008
72.1376	1	10	2	282.7	1	7	2	0	2	1	14	0.25	92537	90598	90880
74.0775	1	30	-99	-99	1	7	2	0	2	1	14	0.25	92537	90598	90880
77.4929	1	10	2	295.4	1	6	3	0	2	1	15	0.25	98672	95953	96248
