onset	duration	value	response	rt	good	Bd1	Bd2	F	Resp	buena	nt	prob	ttF	ttp	ttr
86.2962	1	10	1	967.8	1	3	6	0	1	0	1	0.15	125780	122663	123631
89.4133	1	30	-99	-99	1	3	6	0	1	0	1	0.15	125780	122663	123631
92.3479	1	10	1	1412.1	1	3	7	0	1	0	2	0.15	132047	128715	130127
95.6805	1	30	-99	-99	1	3	7	0	1	0	2	0.15	132047	128715	130127
98.9633	1	10	2	2324.7	1	5	6	0	2	0	3	0.15	140039	135330	137655
103.672	1	30	-99	-99	1	5	6	0	2	0	3	0.15	140039	135330	137655
106.5072	1	10	1	676.8	1	3	4	0	1	0	4	0.15	145345	142874	143551
108.9776	1	30	-99	-99	1	3	4	0	1	0	4	0.15	145345	142874	143551
111.7962	1	10	2	659.8	1	5	6	1	2	0	5	0.15	150683	148163	148823
114.3164	1	31	-99	-99	1	5	6	1	2	0	5	0.15	150683	148163	148823
117.4168	1	10	1	791.2	1	6	5	0	1	0	6	0.15	156636	153784	154575
120.2686	1	30	-99	-99	1	6	5	0	1	0	6	0.15	156636	153784	154575
123.3027	1	10	2	617.3	1	2	7	1	2	0	7	0.15	162588	159670	160287
126.2208	1	31	-99	-99	1	2	7	1	2	0	7	0.15	162588	159670	160287
129.2052	1	10	1	1714.8	1	5	8	0	1	0	8	0.15	169601	165572	167287
133.2341	1	30	-99	-99	1	5	8	0	1	0	8	0.15	169601	165572	167287
136.5833	1	10	2	720.7	1	5	5	1	2	0	9	0.15	175238	172950	173671
138.8713	1	31	-99	-99	1	5	5	1	2	0	9	0.15	175238	172950	173671
142.1044	1	10	1	1631.6	1	2	3	1	1	0	10	0.15	181854	178471	180103
145.4867	1	31	-99	-99	1	2	3	1	1	0	10	0.15	181854	178471	180103
148.2721	1	10	1	1159.9	1	4	6	0	1	0	11	0.15	188088	184639	185799
151.7208	1	30	-99	-99	1	4	6	0	1	0	11	0.15	188088	184639	185799
154.672	1	10	2	448	1	8	8	0	2	0	12	0.15	193178	191039	191487
156.8108	1	30	-99	-99	1	8	8	0	2	0	12	0.15	193178	191039	191487
159.5299	1	10	1	174.1	1	5	4	1	1	0	13	0.15	198135	195897	196071
161.7682	1	31	-99	-99	1	5	4	1	1	0	13	0.15	198135	195897	196071
164.935	1	10	1	1129	1	3	6	0	1	0	14	0.15	204121	201302	202431
167.7536	1	30	2	3078.4	1	3	6	0	1	0	14	0.15	204121	201302	202431
170.8872	1	10	1	3544.8	1	4	8	0	1	0	15	0.15	212958	207254	210799
176.5907	1	30	-99	-99	1	4	8	0	1	0	15	0.15	212958	207254	210799
179.6083	1	10	1	1607.7	1	8	5	0	1	0	16	0.15	219407	215975	217583
183.0403	1	30	-99	-99	1	8	5	0	1	0	16	0.15	219407	215975	217583
185.5936	1	10	2	1382.4	1	2	5	1	2	0	17	0.15	224879	221961	223343
188.5117	1	31	-99	-99	1	2	5	1	2	0	17	0.15	224879	221961	223343
191.9106	1	10	2	361.4	1	4	7	1	2	0	18	0.15	230914	228278	228639
194.5468	1	31	-99	-99	1	4	7	1	2	0	18	0.15	230914	228278	228639
197.2991	1	10	2	780.9	1	3	8	0	2	1	19	0.85	236733	233666	234447
200.3664	1	30	-99	-99	1	3	8	0	2	1	19	0.85	236733	233666	234447
203.5	1	10	1	2884	1	5	4	1	1	1	20	0.85	244426	239867	242751
208.0595	1	31	-99	-99	1	5	4	1	1	1	20	0.85	244426	239867	242751
211.0439	1	10	1	540.1	1	7	4	1	1	1	21	0.85	250346	247411	247951
213.9785	1	31	-99	-99	1	7	4	1	1	1	21	0.85	250346	247411	247951
216.7308	1	10	1	925.2	1	8	4	0	1	1	22	0.85	256447	253098	254023
220.0799	1	30	-99	-99	1	8	4	0	1	1	22	0.85	256447	253098	254023
222.7327	1	10	2	275.3	1	2	2	0	2	1	23	0.85	261172	259100	259375
224.8052	1	30	-99	-99	1	2	2	0	2	1	23	0.85	261172	259100	259375
228.0715	1	10	2	592.5	1	5	6	1	2	1	24	0.85	267124	264438	265031
230.7574	1	31	-99	-99	1	5	6	1	2	1	24	0.85	267124	264438	265031
233.8579	1	10	2	998.1	1	4	2	0	2	1	25	0.85	273010	270225	271223
236.6433	1	30	-99	-99	1	4	2	0	2	1	25	0.85	273010	270225	271223
239.8764	1	10	1	1883.6	1	8	7	1	1	1	26	0.85	280538	276243	278127
244.1706	1	31	1	2773.4	1	8	7	1	1	1	26	0.85	280538	276243	278127
247.155	1	10	1	2061	1	5	6	1	1	1	27	0.85	287518	283522	285583
251.1508	1	31	-99	-99	1	5	6	1	1	1	27	0.85	287518	283522	285583
253.9031	1	10	1	2016.9	1	7	5	1	1	1	28	0.85	294034	290270	292287
257.6667	1	31	-99	-99	1	7	5	1	1	1	28	0.85	294034	290270	292287
260.8998	1	10	1	828.2	1	3	4	0	1	1	29	0.85	299837	297267	298095
263.4697	1	30	-99	-99	1	3	4	0	1	1	29	0.85	299837	297267	298095
266.023	1	10	1	849.1	1	4	2	1	1	1	30	0.85	305590	302390	303239
269.2229	1	31	-99	-99	1	4	2	1	1	1	30	0.85	305590	302390	303239
272.34	1	10	1	580.1	1	4	3	0	1	1	31	0.85	310896	308707	309287
274.5285	1	30	2	2775.5	1	4	3	0	1	1	31	0.85	310896	308707	309287
277.5129	1	10	2	711.2	1	3	2	0	2	1	32	0.85	317047	313880	314591
280.6797	1	30	-99	-99	1	3	2	0	2	1	32	0.85	317047	313880	314591
283.6641	1	10	1	400	1	7	6	1	1	1	33	0.85	322468	320031	320431
286.1013	1	31	-99	-99	1	7	6	1	1	1	33	0.85	322468	320031	320431
289.4836	1	10	2	516.4	1	5	7	0	2	1	34	0.85	328454	325851	326367
292.0867	1	30	-99	-99	1	5	7	0	2	1	34	0.85	328454	325851	326367
294.7063	1	10	1	1885.8	1	2	4	1	1	1	35	0.85	335384	331073	332959
299.0171	1	31	3	4222.9	1	2	4	1	1	1	35	0.85	335384	331073	332959
304.2564	1	10	1	807.6	1	8	3	1	1	1	36	0.15	343326	340623	341431
306.9589	1	31	1	2793.1	1	8	3	1	1	1	36	0.15	343326	340623	341431
310.1091	1	10	1	514.9	1	4	6	1	1	1	37	0.15	349427	346476	346991
313.0604	1	31	1	3075.7	1	4	6	1	1	1	37	0.15	349427	346476	346991
316.4924	1	10	1	339.7	1	7	4	0	1	1	38	0.15	355081	352859	353199
318.7141	1	30	-99	-99	1	7	4	0	1	1	38	0.15	355081	352859	353199
321.8643	1	10	2	1415.7	1	2	2	0	2	1	39	0.15	361929	358231	359647
325.5616	1	30	-99	-99	1	2	2	0	2	1	39	0.15	361929	358231	359647
328.1979	1	10	1	642.2	1	2	5	0	1	1	40	0.15	367616	364565	365207
331.2486	1	30	-99	-99	1	2	5	0	1	1	40	0.15	367616	364565	365207
333.8516	1	10	2	276.5	1	2	8	1	2	1	41	0.15	372241	370219	370495
335.8744	1	31	-99	-99	1	2	8	1	2	1	41	0.15	372241	370219	370495
338.7759	1	10	1	1744.2	1	4	5	0	1	1	42	0.15	378509	375143	376887
342.1416	1	30	-99	-99	1	4	5	0	1	1	42	0.15	378509	375143	376887
345.0763	1	10	2	3331.8	1	6	5	1	2	1	43	0.15	386815	381443	384775
350.4482	1	31	-99	-99	1	6	5	1	2	1	43	0.15	386815	381443	384775
353.2336	1	10	2	750.5	1	4	3	1	2	1	44	0.15	392170	389601	390351
355.8035	1	31	2	2980.6	1	4	3	1	2	1	44	0.15	392170	389601	390351
359.1029	1	10	2	1457.2	1	6	3	1	2	1	45	0.15	398703	395470	396927
362.336	1	31	-99	-99	1	6	3	1	2	1	45	0.15	398703	395470	396927
364.9225	1	10	1	637.5	1	8	7	0	1	1	46	0.15	403528	401289	401927
367.1608	1	30	2	2591.2	1	8	7	0	1	1	46	0.15	403528	401289	401927
369.8135	1	10	2	666.6	1	4	3	1	2	1	47	0.15	409082	406181	406847
372.7151	1	31	-99	-99	1	4	3	1	2	1	47	0.15	409082	406181	406847
375.3015	1	10	2	442.6	1	2	7	1	2	1	48	0.15	413890	411669	412111
377.5232	1	31	-99	-99	1	2	7	1	2	1	48	0.15	413890	411669	412111
380.5408	1	10	2	451.3	1	4	2	1	2	1	49	0.15	418897	416908	417359
382.5304	1	31	-99	-99	1	4	2	1	2	1	49	0.15	418897	416908	417359
385.8464	1	10	1	1193.7	1	8	5	0	1	1	50	0.15	425314	422213	423407
388.9468	1	30	-99	-99	1	8	5	0	1	1	50	0.15	425314	422213	423407
392.2628	1	10	2	113.3	1	4	5	1	2	1	51	0.15	431117	428630	428743
