onset	duration	value	response	rt	good	Bd1	Bd2	F	Resp	buena	nt	prob	ttF	ttp	ttr
1.0616	1	10	1	830.2	1	8	5	1	1	0	1	0.25	18657	15706	16536
4.0128	1	31	-99	-99	1	8	5	1	1	0	1	0.25	18657	15706	16536
6.5827	1	10	2	1173.1	1	2	4	1	2	0	2	0.25	24543	21227	22400
9.8987	1	31	-99	-99	1	2	4	1	2	0	2	0.25	24543	21227	22400
12.9328	1	10	1	575	1	6	5	0	1	0	3	0.25	30280	27577	28152
15.6353	1	30	-99	-99	1	6	5	0	1	0	3	0.25	30280	27577	28152
19.0176	1	10	2	1418.2	1	3	6	1	2	0	4	0.25	37210	33662	35080
22.5657	1	31	-99	-99	1	3	6	1	2	0	4	0.25	37210	33662	35080
25.5999	1	10	2	1771.9	1	5	7	1	2	0	5	0.25	44041	40244	42016
29.3967	1	31	-99	-99	1	5	7	1	2	0	5	0.25	44041	40244	42016
32.6629	1	10	2	1412.9	1	6	8	0	2	0	6	0.25	50690	47307	48720
36.0452	1	30	-99	-99	1	6	8	0	2	0	6	0.25	50690	47307	48720
38.7478	1	10	1	496	1	8	7	0	1	0	7	0.25	56194	53392	53888
41.5498	1	30	-99	-99	1	8	7	0	1	0	7	0.25	56194	53392	53888
44.6502	1	10	1	1129.6	1	8	5	0	1	0	8	0.25	62594	59295	60424
47.9496	1	30	-99	-99	1	8	5	0	1	0	8	0.25	62594	59295	60424
51.0003	1	10	2	1827.5	1	3	3	0	2	0	9	0.25	69723	65645	67472
55.079	1	30	-99	-99	1	3	3	0	2	0	9	0.25	69723	65645	67472
57.6821	1	10	2	1273.7	1	2	8	0	2	0	10	0.25	75659	72326	73600
61.0146	1	30	-99	-99	1	2	8	0	2	0	10	0.25	75659	72326	73600
63.7503	1	10	1	2469.5	1	5	6	1	1	0	11	0.25	83120	78395	80864
68.4756	1	31	-99	-99	1	5	6	1	1	0	11	0.25	83120	78395	80864
71.1616	1	10	1	930.2	1	8	8	0	1	0	12	0.25	88724	85806	86736
74.0796	1	30	-99	-99	1	8	8	0	1	0	12	0.25	88724	85806	86736
76.6993	1	10	1	2232.5	1	3	5	0	1	0	13	0.25	95389	91344	93576
80.7448	1	30	-99	-99	1	3	5	0	1	0	13	0.25	95389	91344	93576
84.0442	1	10	1	1087.5	1	7	3	0	1	0	14	0.25	101573	98688	99776
86.9291	1	30	-99	-99	1	7	3	0	1	0	14	0.25	101573	98688	99776
89.5985	1	10	1	1037.2	1	4	2	1	1	0	15	0.25	107526	104243	105280
92.8813	1	31	-99	-99	1	4	2	1	1	0	15	0.25	107526	104243	105280
95.418	1	10	2	3649.7	1	5	7	1	2	0	16	0.25	115865	110062	113712
101.221	1	31	-99	-99	1	5	7	1	2	0	16	0.25	115865	110062	113712
104.5204	1	10	1	995.3	1	8	3	0	1	0	17	0.25	121701	119165	120160
107.0571	1	30	-99	-99	1	8	3	0	1	0	17	0.25	121701	119165	120160
110.2239	1	10	2	1883.8	1	2	2	1	2	0	18	0.25	129196	124868	126752
114.5513	1	31	-99	-99	1	2	2	1	2	0	18	0.25	129196	124868	126752
117.8341	1	10	2	1809.6	1	5	4	1	2	0	19	0.25	135944	132478	134288
121.2993	1	31	-99	-99	1	5	4	1	2	0	19	0.25	135944	132478	134288
124.3997	1	10	2	708	1	5	4	0	2	0	20	0.25	142144	139044	139752
127.5002	1	30	-99	-99	1	5	4	0	2	0	20	0.25	142144	139044	139752
130.468	1	10	1	1439.7	1	4	3	1	1	0	21	0.25	148561	145112	146552
133.9166	1	31	-99	-99	1	4	3	1	1	0	21	0.25	148561	145112	146552
136.7518	1	10	1	1139.9	1	6	3	1	1	1	22	0.75	154579	151396	152536
139.9351	1	31	-99	-99	1	6	3	1	1	1	22	0.75	154579	151396	152536
143.1682	1	10	2	2395.5	1	3	7	0	2	1	23	0.75	162040	157813	160208
147.3961	1	30	-99	-99	1	3	7	0	2	1	23	0.75	162040	157813	160208
150.165	1	10	1	886.6	1	7	5	1	1	1	24	0.75	167810	164809	165696
153.1659	1	31	-99	-99	1	7	5	1	1	1	24	0.75	167810	164809	165696
156.5483	1	10	1	1055.4	1	3	3	0	1	1	25	0.75	173862	171193	172248
159.2176	1	30	-99	-99	1	3	3	0	1	1	25	0.75	173862	171193	172248
162.4175	1	10	1	1234.1	1	5	2	1	1	1	26	0.75	179980	177062	178296
165.3356	1	31	-99	-99	1	5	2	1	1	1	26	0.75	179980	177062	178296
168.7013	1	10	2	902.3	1	2	6	0	2	1	27	0.75	186347	183346	184248
171.7023	1	30	-99	-99	1	2	6	0	2	1	27	0.75	186347	183346	184248
175.1509	1	10	1	900.7	1	8	6	0	1	1	28	0.75	192929	189795	190696
178.2846	1	30	-99	-99	1	8	6	0	1	1	28	0.75	192929	189795	190696
181.1529	1	10	1	2122.7	1	2	3	1	1	1	29	0.75	200191	195797	197920
185.5466	1	31	-99	-99	1	2	3	1	1	1	29	0.75	200191	195797	197920
188.1164	1	10	1	975.2	1	7	8	1	1	1	30	0.75	205380	202761	203736
190.7361	1	31	-99	-99	1	7	8	1	1	1	30	0.75	205380	202761	203736
193.7371	1	10	1	2130.5	1	7	7	1	1	1	31	0.75	212626	208381	210512
197.9815	1	31	-99	-99	1	7	7	1	1	1	31	0.75	212626	208381	210512
201.397	1	10	1	606.6	1	4	6	1	1	1	32	0.75	218213	216041	216648
203.569	1	31	-99	-99	1	4	6	1	1	1	32	0.75	218213	216041	216648
207.0507	1	10	1	704.9	1	7	7	1	1	1	33	0.75	224149	221695	222400
209.5046	1	31	-99	-99	1	7	7	1	1	1	33	0.75	224149	221695	222400
212.5387	1	10	1	536.9	1	3	7	1	1	1	34	0.75	230018	227183	227720
215.3739	1	31	3	3877.7	1	3	7	1	1	1	34	0.75	230018	227183	227720
220.2815	1	10	1	1546.1	1	6	4	0	1	0	35	0.85	238358	234926	236472
223.7136	1	30	-99	-99	1	6	4	0	1	0	35	0.85	238358	234926	236472
226.3	1	10	2	639.6	1	6	4	0	2	0	36	0.85	243431	240944	241584
228.787	1	30	-99	-99	1	6	4	0	2	0	36	0.85	243431	240944	241584
231.788	1	10	1	951.6	1	4	5	1	1	0	37	0.85	249267	246432	247384
234.6232	1	31	-99	-99	1	4	5	1	1	0	37	0.85	249267	246432	247384
237.392	1	10	1	715.6	1	2	6	1	1	0	38	0.85	254755	252036	252752
240.1111	1	31	-99	-99	1	2	6	1	1	0	38	0.85	254755	252036	252752
243.4106	1	10	2	1080.9	1	8	5	0	2	0	39	0.85	260840	258055	259136
246.196	1	30	-99	-99	1	8	5	0	2	0	39	0.85	260840	258055	259136
249.2798	1	10	1	1499.8	1	5	3	0	1	0	40	0.85	267273	263924	265424
252.629	1	30	-99	-99	1	5	3	0	1	0	40	0.85	267273	263924	265424
255.5802	1	10	1	1999.3	1	6	4	1	1	0	41	0.85	273756	270225	272224
259.1118	1	31	-99	-99	1	6	4	1	1	0	41	0.85	273756	270225	272224
262.4609	1	10	1	702.6	1	4	7	1	1	0	42	0.85	279841	277105	277808
265.1966	1	31	-99	-99	1	4	7	1	1	0	42	0.85	279841	277105	277808
268.2805	1	10	1	1003	1	6	4	1	1	0	43	0.85	285810	282925	283928
271.1654	1	31	-99	-99	1	6	4	1	1	0	43	0.85	285810	282925	283928
273.9342	1	10	2	1485.3	1	2	5	1	2	0	44	0.85	291878	288579	290064
277.2336	1	31	-99	-99	1	2	5	1	2	0	44	0.85	291878	288579	290064
280.019	1	10	1	888.5	1	3	6	1	1	0	45	0.85	298012	294663	295552
283.3682	1	31	-99	-99	1	3	6	1	1	0	45	0.85	298012	294663	295552
286.5018	1	10	1	1821.7	1	4	2	1	1	0	46	0.85	304694	301146	302968
290.0499	1	31	-99	-99	1	4	2	1	1	0	46	0.85	304694	301146	302968
293.4654	1	10	1	722.1	1	7	8	1	1	0	47	0.85	310580	308110	308832
295.9358	1	31	-99	-99	1	7	8	1	1	0	47	0.85	310580	308110	308832
299.3844	1	10	2	1515.1	1	6	3	0	2	0	48	0.85	317345	314029	315544
302.7004	1	30	-99	-99	1	6	3	0	2	0	48	0.85	317345	314029	315544
305.3698	1	10	1	1217.6	1	7	3	1	1	0	49	0.85	323264	320014	321232
308.6194	1	31	-99	-99	1	7	3	1	1	0	49	0.85	323264	320014	321232
311.8857	1	10	1	1197.7	1	4	8	1	1	0	50	0.85	329813	326530	327728
315.1685	1	31	-99	-99	1	4	8	1	1	0	50	0.85	329813	326530	327728
318.2358	1	10	1	1095.6	1	8	6	1	1	1	51	0.15	336196	332880	333976
321.5518	1	31	-99	-99	1	8	6	1	1	1	51	0.15	336196	332880	333976
324.7683	1	10	1	779.2	1	2	8	1	1	1	52	0.15	342397	339413	340192
327.7527	1	31	-99	-99	1	2	8	1	1	1	52	0.15	342397	339413	340192
331.2345	1	10	1	1776.9	1	4	3	0	1	1	53	0.15	349377	345879	347656
334.7328	1	30	-99	-99	1	4	3	0	1	1	53	0.15	349377	345879	347656
337.2695	1	10	1	2021.9	1	7	3	1	1	1	54	0.15	356075	351914	353936
341.4311	1	31	-99	-99	1	7	3	1	1	1	54	0.15	356075	351914	353936
344.8632	1	10	1	2220.2	1	4	2	0	1	1	55	0.15	363619	359507	361728
348.975	1	30	-99	-99	1	4	2	0	1	1	55	0.15	363619	359507	361728
352.4236	1	10	1	1235.8	1	2	8	1	1	1	56	0.15	370268	367068	368304
355.6236	1	31	-99	-99	1	2	8	1	1	1	56	0.15	370268	367068	368304
358.7737	1	10	2	2293.7	1	5	5	1	2	1	57	0.15	377497	373418	375712
362.8524	1	31	-99	-99	1	5	5	1	2	1	57	0.15	377497	373418	375712
365.5052	1	10	2	1538.2	1	8	2	1	2	1	58	0.15	384129	380150	381688
369.4844	1	31	-99	-99	1	8	2	1	2	1	58	0.15	384129	380150	381688
