onset	duration	value	response	rt	good	Bd1	Bd2	F	Resp	buena	nt	prob	ttF	ttp	ttr
1.0225	1	10	1	1454.3	1	2	2	1	1	1	1	0.85	31971	28638	30092
4.3551	1	31	-99	-99	1	2	2	1	1	1	1	0.85	31971	28638	30092
7.4058	1	10	1	1094.9	1	5	3	1	1	1	2	0.85	37774	35021	36116
10.158	1	31	-99	-99	1	5	3	1	1	1	2	0.85	37774	35021	36116
13.0761	1	10	1	976.6	1	8	8	0	1	1	3	0.85	43759	40692	41668
16.1434	1	30	-99	-99	1	8	8	0	1	1	3	0.85	43759	40692	41668
19.0946	1	10	1	2558.1	1	3	8	1	1	1	4	0.85	51436	46710	49268
23.8199	1	31	-99	-99	1	3	8	1	1	1	4	0.85	51436	46710	49268
26.6219	1	10	2	2262.8	1	3	8	0	2	1	5	0.85	58416	54238	56500
30.8	1	30	-99	-99	1	3	8	0	2	1	5	0.85	58416	54238	56500
33.486	1	10	1	2814.7	1	6	3	1	1	1	6	0.85	66175	61102	63916
38.5594	1	31	-99	-99	1	6	3	1	1	1	6	0.85	66175	61102	63916
41.2785	1	10	1	1294.2	1	5	5	1	1	1	7	0.85	72558	68894	70188
44.9427	1	31	-99	-99	1	5	5	1	1	1	7	0.85	72558	68894	70188
47.7281	1	10	1	1236.6	1	7	7	0	1	1	8	0.85	78627	75344	76580
51.0109	1	30	-99	-99	1	7	7	0	1	1	8	0.85	78627	75344	76580
54.0616	1	10	1	3079.1	1	3	4	1	1	1	9	0.85	87116	81677	84756
59.4998	1	31	-99	-99	1	3	4	1	1	1	9	0.85	87116	81677	84756
62.1361	1	10	2	2476.5	1	5	3	0	2	1	10	0.85	94195	89752	92228
66.5795	1	30	-99	-99	1	5	3	0	2	1	10	0.85	94195	89752	92228
69.1328	1	10	1	3375.8	1	2	7	1	1	1	11	0.85	102037	96748	100124
74.4218	1	31	-99	-99	1	2	7	1	1	1	11	0.85	102037	96748	100124
77.0911	1	10	2	3377.5	1	8	8	0	2	1	12	0.85	109996	104707	108084
